"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed","automated_final_queue"
"reviewer_A_batch_13rows3001-3250.csv","136","rayyan-550689265","9825321","10.1111/j.1540-8159.1998.tb01155.x","Programmed atrial sensitivity: a critical determinant in atrial fibrillation detection and optimal automatic mode switching.","1998","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","137","rayyan-550689266","23347031","10.1111/j.1542-474X.2012.00521.x","Undersensing by an ICD due to alternans of the ventricular electrogram.","2013","Annals of noninvasive electrocardiology : the official journal of the           International Society for Holter and Noninvasive Electrocardiology, Inc","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","138","rayyan-550689267","27921187","10.1007/s10439-016-1766-4","Rotor Tracking Using Phase of Electrograms Recorded During Atrial Fibrillation.","2017","Annals of biomedical engineering","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","140","rayyan-550689269","19843981","10.1088/0967-3334/30/12/002","Automatic detection and classification of human epicardial atrial unipolar electrograms.","2009","Physiological measurement","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","142","rayyan-550689271","8743761","10.1111/j.1540-8167.1996.tb00562.x","Sensing and tachyarrhythmia detection problems in implantable cardioverter defibrillators.","1996","Journal of cardiovascular electrophysiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","143","rayyan-550689272","3276754","10.1016/0735-1097(88)90095-2","Automatic methods for detection of tachyarrhythmias by antitachycardia devices.","1988","Journal of the American College of Cardiology","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","145","rayyan-550689274","27108937","10.1016/j.hrthm.2016.04.011","Validation of device algorithm to differentiate pacemaker-mediated tachycardia from tachycardia due to atrial tracking.","2016","Heart rhythm","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","151","rayyan-550689280","37428835","10.1111/pace.14777","Left bundle branch area pacing (LBBAP) Auto Threshold algorithms Evaluation for Conduction System Pacing: The LATECS pilot Trial.","2023","Pacing and clinical electrophysiology : PACE","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","153","rayyan-550689282","18307621","10.1111/j.1540-8159.2008.00986.x","Integration of three-dimensional left atrial magnetic resonance images into a real-time electroanatomic mapping system: validation of a registration method.","2008","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","155","rayyan-550689284","32100199","10.1007/s10554-020-01770-3","Letter by Garcia A, et al. regarding article: Coronary artery disease risk reclassification by a new acoustic-based score.","2020","The international journal of cardiovascular imaging","maybe","0,45","AI-ECG;DTA-data","maybe","0,4","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","156","rayyan-550689285","25929601","10.1016/j.cmpb.2015.04.001","A framework for the atrial fibrillation prediction in electrophysiological studies.","2015","Computer methods and programs in biomedicine","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","157","rayyan-550689286","33396717","10.3390/s21010193","A Wireless High-Sensitivity Fetal Heart Sound Monitoring System.","2020","Sensors (Basel, Switzerland)","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","159","rayyan-550689288","26237769","10.5665/sleep.5146","Associations between Cardioembolic Stroke and Obstructive Sleep Apnea.","2015","Sleep","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","161","rayyan-550689290","16253910","10.1016/j.hrthm.2005.07.023","Automatic measurement of atrial pacing thresholds in dual-chamber pacemakers: clinical experience with atrial capture management.","2005","Heart rhythm","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","162","rayyan-550689291","27576695","10.1007/s00399-016-0449-z","Tachycardia detection in modern implantable cardioverter-defibrillators.","2016","Herzschrittmachertherapie & Elektrophysiologie","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","163","rayyan-550689292","29925184","10.3760/cma.j.issn.0253-3758.2018.06.011","[Effectiveness and accuracy of arrhythmia detection algorithm with the Reveal LINQ insertable cardiac monitor].","2018","Zhonghua xin xue guan bing za zhi","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","166","rayyan-550689295","17272358","10.1093/eurheartj/ehl473","Application of a new algorithm in the differential diagnosis of wide QRS complex tachycardia.","2007","European heart journal","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","167","rayyan-550689296","31730936","10.1016/j.vascn.2019.106654","Improving prediction of torsadogenic risk in the CiPA in silico model by appropriately accounting for clinical exposure.","2020","Journal of pharmacological and toxicological methods","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","168","rayyan-550689297","26988949","10.1016/j.jacc.2016.01.034","Spontaneous MI After Non-ST-Segment Elevation Acute Coronary Syndrome Managed Without Revascularization: The TRILOGY ACS Trial.","2016","Journal of the American College of Cardiology","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","170","rayyan-550689299","30371336","10.1161/JAHA.118.010203","Fifteen-Year Trends in Management and Outcomes of Non-ST-Segment-Elevation Myocardial Infarction Among Black and White Patients: The ARIC Community Surveillance Study, 2000-2014.","2018","Journal of the American Heart Association","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","171","rayyan-550689300","1723200","10.1111/j.1540-8159.1991.tb06488.x","Influence of time of sampling onset on parameters used for activation time determination in computerized intraoperative mapping.","1991","Pacing and clinical electrophysiology : PACE","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","172","rayyan-550689301","39849362","10.1186/s12872-025-04499-w","Feasibility analysis of non-electrocardiogram-triggered chest low-dose computed tomography using a kV-independent reconstruction algorithm for predicting cardiovascular disease risk in patients receiving maintenance hemodialysis.","2025","BMC cardiovascular disorders","maybe","0,45","AI-ECG;DTA-data","maybe","0,4","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","173","rayyan-550689302","19965254","10.1109/IEMBS.2009.5335401","Development of the irregular pulse detection method in daily life using wearable photoplethysmographic sensor.","2009","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","174","rayyan-550689303","7685899","10.1111/j.1540-8159.1993.tb04573.x","Use of a dual chamber pacemaker with a novel fallback algorithm as an effective treatment for sick sinus syndrome associated with transient supraventricular tachyarrhythmia.","1993","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","175","rayyan-550689304","22542280","10.1016/j.jcct.2012.04.003","Coronary computed tomography angiography during arrhythmia: Radiation dose reduction with prospectively ECG-triggered axial and retrospectively ECG-gated helical 128-slice dual-source CT.","2012","Journal of cardiovascular computed tomography","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","176","rayyan-550689305","20097297","10.1016/j.vascn.2010.01.005","Application of probabilistic analysis for precisely correcting the QT interval for heart rate in telemetered common marmosets.","2010","Journal of pharmacological and toxicological methods","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","177","rayyan-550689306","7491310","10.1111/j.1540-8159.1995.tb06988.x","Computer analysis of monophasic action potentials: manual validation and clinically pertinent applications.","1995","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","179","rayyan-550689308","1279617","10.1111/j.1540-8159.1992.tb03039.x","Ventricular tachycardia detection using bipolar electrogram analysis is site specific.","1992","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","180","rayyan-550689309","28416121","10.1016/j.jdiacomp.2017.03.014","Silent coronary heart disease in patients with type 2 diabetes: application of a screening approach in a follow-up study.","2017","Journal of diabetes and its complications","maybe","0,55","AI-ECG","exclude","0,55","AI-ECG","conflict","low","maybe","yes","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","181","rayyan-550689310","22189478","10.18926/AMO/47263","Clinical features of acute myocardial infarction in elderly patients.","2011","Acta medica Okayama","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","182","rayyan-550689311","9045215","","Effect of varying atrial sensitivity, AV interval, and detection algorithm on automatic mode switching.","1996","Pacing and clinical electrophysiology : PACE","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","183","rayyan-550689312","32353586","10.1016/j.hrthm.2020.04.031","Tachyarrhythmia discriminator for implantable cardioverter-defibrillators in bundle branch block.","2020","Heart rhythm","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","184","rayyan-550689313","20536951","10.1111/j.1464-5491.2010.02921.x","Do the Joint British Society (JBS2) guidelines on prevention of cardiovascular disease with respect to plasma glucose improve risk stratification in the general population? Prospective cohort study.","2010","Diabetic medicine : a journal of the British Diabetic Association","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","185","rayyan-550689314","23904073","10.1007/s00392-013-0601-2","Cost-effectiveness of 7-day-Holter monitoring alone or in combination with transthoracic echocardiography in patients with cerebral ischemia.","2013","Clinical research in cardiology : official journal of the German Cardiac Society","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","186","rayyan-550689315","8834682","10.1111/j.1540-8159.1996.tb03304.x","Combined third-generation implantable cardioverter defibrillator with permanent unipolar pacemakers: preliminary observations.","1996","Pacing and clinical electrophysiology : PACE","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","187","rayyan-550689316","9220180","10.1002/clc.4960200710","Circadian rhythmic fractal scaling of heart rate variability in health and coronary artery disease.","1997","Clinical cardiology","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","189","rayyan-550689318","27374265","10.1016/j.lpm.2016.05.023","[2015 ESC guidelines: 1-hour rule-out and rule-in of acute myocardial infarction with high-sensitive troponin T].","2016","Presse medicale (Paris, France : 1983)","maybe","0,65","AI-ECG;DTA-data","maybe","0,65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","194","rayyan-550689323","23220686","10.1016/j.hrthm.2012.12.001","A novel application for the detection of an irregular pulse using an iPhone 4S in patients with atrial fibrillation.","2013","Heart rhythm","maybe","0,4","AI-ECG;DTA-data","maybe","0,3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_13rows3001-3250.csv","196","rayyan-550689325","21343901","10.1038/nrcardio.2011.15","The diagnosis and management of ventricular arrhythmias.","2011","Nature reviews. Cardiology","maybe","0,7","AI-ECG;Structural-heart-disease;DTA-data","exclude","0,75","AI-ECG;Structural-heart-disease;DTA-data","conflict","low","maybe","yes","maybe_queue"
