"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_07rows1501-1750.csv","104","rayyan-550687727","32181916","10.1111/pace.13903","Premature ventricular contraction detection for long-term monitoring in an implantable cardiac monitor.","2020","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","105","rayyan-550687728","41404916","10.1111/pace.70102","The Risk Prediction Tool for Pacing-Induced Cardiomyopathy in Right Ventricular Pacing Patients.","2026","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","115","rayyan-550687738","30260996","10.1371/journal.pone.0204403","Can smartphone wireless ECGs be used to accurately assess ECG intervals in pediatrics? A comparison of mobile health monitoring to standard 12-lead ECG.","2018","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","116","rayyan-550687739","23211639","10.1093/aje/kws224","Prevalence, prospective risk markers, and prognosis associated with the presence of left ventricular diastolic dysfunction in young adults: the coronary artery risk development in young adults study.","2013","American journal of epidemiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","120","rayyan-550687743","41273923","10.1016/j.ejrad.2025.112534","Predicting pacemaker dependency after transcatheter aortic valve replacement: Analysis of ECG, clinical, and CT-imaging parameters.","2026","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","121","rayyan-550687744","18492682","10.1093/europace/eun125","Validation of a peak endocardial acceleration-based algorithm to optimize cardiac resynchronization: early clinical results.","2008","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","123","rayyan-550687746","38603529","10.1097/HCO.0000000000001135","Prevention and treatment of hypertensive left ventricular hypertrophy.","2024","Current opinion in cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","127","rayyan-550687750","22052662","10.1002/ajh.22205","Electrocardiographic consequences of cardiac iron overload in thalassemia major.","2012","American journal of hematology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","136","rayyan-550687759","35157609","10.18632/aging.203894","Comprehensive bioinformatics analysis identifies LAPTM5 as a potential blood biomarker for hypertensive patients with left ventricular hypertrophy.","2022","Aging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","156","rayyan-550687779","31735165","10.1186/s12968-019-0579-7","Free breathing three-dimensional cardiac quantitative susceptibility mapping for differential cardiac chamber blood oxygenation - initial validation in patients with cardiovascular disease inclusive of direct comparison to invasive catheterization.","2019","Journal of cardiovascular magnetic resonance : official journal of the Society           for Cardiovascular Magnetic Resonance","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","159","rayyan-550687782","2069131","10.1093/ajcp/96.1.134","Neural network analysis of serial cardiac enzyme data. A clinical application of artificial machine intelligence.","1991","American journal of clinical pathology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","161","rayyan-550687784","8913903","10.1016/s0022-0736(96)80093-8","A new ECG algorithm for the localization of accessory pathways using only the polarity of the QRS complex.","1996","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","164","rayyan-550687787","21237604","10.1016/j.ejrad.2010.12.034","Can left ventricular end-diastolic volumes be estimated with prospective ECG-gated CT coronary angiography?","2012","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","165","rayyan-550687788","27789562","10.1093/europace/euw222","Blunted cyclic variation of heart rate predicts mortality risk in post-myocardial infarction, end-stage renal disease, and chronic heart failure patients.","2017","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","188","rayyan-550687811","42162353","10.1038/s44325-026-00134-5","Optimizing single-lead ECG axis for AI-based detection of myocardial diseases.","2026","NPJ cardiovascular health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","193","rayyan-550687816","36894601","10.1038/s41598-023-30900-9","ECG-guided non-invasive estimation of pulmonary congestion in patients with heart failure.","2023","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","201","rayyan-550687824","31573144","10.1111/chd.12847","Prolonged T(peak) -T(end) interval is a risk factor for sudden cardiac death in adults with congenital heart disease.","2019","Congenital heart disease","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","202","rayyan-550687825","20638668","10.1016/j.jelectrocard.2010.05.012","Bivariate phase-rectified signal averaging for assessment of spontaneous baroreflex sensitivity: pilot study of the technology.","2010","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","208","rayyan-550687831","23054217","10.1093/europace/eus330","A new electrocardiogram algorithm for diagnosing loss of ventricular capture during cardiac resynchronisation therapy.","2013","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","211","rayyan-550687834","24368011","10.1016/j.ejrad.2013.11.026","Quantitative analysis of left ventricular strain using cardiac computed tomography.","2014","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","224","rayyan-550687847","34734350","10.1007/s11739-021-02873-y","Machine learning versus traditional methods for the development of risk stratification scores: a case study using original Canadian Syncope Risk Score data.","2022","Internal and emergency medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","232","rayyan-550687855","20059337","10.1146/annurev.med.052208.130419","Arrhythmogenic cardiomyopathy: etiology, diagnosis, and treatment.","2010","Annual review of medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","234","rayyan-550687857","24792903","10.1016/j.jelectrocard.2014.03.010","Difficult ECGs in STEMI: lessons learned from serial sampling of pre- and in-hospital ECGs.","2014","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","243","rayyan-550687866","25567404","10.3233/XST-140467","Left ventricle segmentation in dynamic cardiac CT using random walks method.","2015","Journal of X-ray science and technology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","248","rayyan-550687871","10091826","10.1016/s0735-1097(98)00661-5","Assessment of regional and global left ventricular function by reinjection T1-201 and rest Tc-99m sestamibi ECG-gated SPECT: comparison with three-dimensional magnetic resonance imaging.","1999","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_07rows1501-1750.csv","250","rayyan-550687873","19540692","10.1016/j.ejrad.2009.05.037","Quantitative right and left ventricular functional analysis during gated whole-chest MDCT: a feasibility study comparing automatic segmentation to semi-manual contouring.","2010","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_08rows1751-2000.csv","1","rayyan-550687874","30888071","10.1111/pace.13658","A scoring algorithm for the accurate differential diagnosis of regular wide QRS complex tachycardia.","2019","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_08rows1751-2000.csv","5","rayyan-550687878","30707036","10.1161/CIRCEP.118.006878","Novel Method for Assessment of His Bundle Pacing Morphology Using Near Field and Far Field Device Electrograms.","2019","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_08rows1751-2000.csv","6","rayyan-550687879","23346940","10.1111/echo.12138","Novel simple approach for detection of regional perturbations of cardiac function in mouse models of cardiovascular disease.","2013","Echocardiography (Mount Kisco, N.Y.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
